IDAtracacao;TEsperaAtracacao;TEsperaInicioOp;TOperacao;TEsperaDesatracacao;TAtracado;TEstadia
1643496;1,3166666665929;0,81666666670935;18,75;1,3333333333139;20,900000000023;22,216666666616
1643493;1,2499999998836;0,33333333337214;35,750000000058;2,4999999999418;38,583333333372;39,833333333256
1641377;4,1666666668025;0,66666666656965;18,199999999953;1,6333333334187;20,499999999942;24,666666666744
1530784;10,199999999895;0,55000000004657;29,000000000058;0,94999999995343;30,500000000058;40,699999999953
1615065;1,5;1,7333333333954;22,86666666664;2,4999999999418;27,099999999977;28,599999999977
1579037;6,3333333333721;1,5833333332557;20,416666666686;1,0000000001164;23,000000000058;29,33333333343
1579038;10,083333333372;6;23,483333333221;0,93333333340706;30,416666666628;40,5
1630795;1,2500000000582;2,9000000000233;17,299999999988;1,1166666666395;21,316666666651;22,566666666709
1630794;13,433333333291;0,58333333331393;20,416666666686;0,65000000002328;21,650000000023;35,083333333314
1630793;1,4000000000233;0,58333333331393;23,499999999942;0,81666666670935;24,899999999965;26,299999999988
1635003;8,1666666667443;3,0999999999767;23,650000000081;1,2499999998836;27,999999999942;36,166666666686
1604538;9,2499999999418;0,40000000008149;21,899999999965;0,66666666674428;22,966666666791;32,216666666733
1630858;1,0833333333721;1,4166666665697;20,33333333343;0,66666666656965;22,41666666657;23,499999999942
1604537;13,749999999942;0,50000000005821;25,5;1,5;27,500000000058;41,25
1635010;19,833333333372;1,8333333333721;19,999999999884;1,3333333333139;23,16666666657;42,999999999942
1635008;1,3000000000466;0,6166666665813;19,550000000163;1,6999999999534;21,866666666698;23,166666666744
1535068;18,600000000035;0,99999999994179;19,583333333256;0,91666666668607;21,499999999884;40,099999999919
1635007;7,9166666666279;0,41666666662786;19,416666666744;2,266666666721;22,100000000093;30,016666666721
1636203;34,749999999942;1,8833333333605;22,700000000128;0,66666666656965;25,250000000058;60
1576204;1,9333333333489;1,483333333279;21,049999999988;0,86666666669771;23,399999999965;25,333333333314
1576205;5,1666666665697;1,0666666668258;13,933333333174;2,3333333334303;17,33333333343;22,5
1563025;1,1166666666395;0,66666666674428;18,999999999942;1,6166666666977;21,283333333384;22,400000000023
1559856;1,4166666665697;0,75;20,25;2,5666666666511;23,566666666651;24,983333333221
1559855;1,1999999998952;1,1333333333605;24,583333333314;1,0833333333721;26,800000000047;27,999999999942
1641079;0,99999999994179;0,91666666668607;21,166666666686;1,9166666666279;24;24,999999999942
1534999;3,9666666666744;0,49999999988358;15,416666666802;2,2999999999884;18,216666666674;22,183333333349
1636202;21;6,2499999999418;Valor Discrepante;0,68333333329065;Valor Discrepante;72,899999999965
1535948;38,166666666744;0,83333333325572;22,250000000058;1,2500000000582;24,333333333372;62,500000000116
1634996;1,5;1,7166666666744;19,583333333256;1,2000000000698;22,5;24
1560730;1,4166666667443;0,66666666656965;25,866666666814;1,0499999999302;27,583333333314;29,000000000058
1535465;13,5;0,84999999997672;Valor Discrepante;0,81666666670935;Valor Discrepante;61,999999999884
1604981;10,749999999942;0,25000000011642;36,083333333256;0,56666666676756;36,90000000014;47,650000000081
1603572;12,616666666581;0,46666666679084;20,25;0,84999999997672;21,566666666768;34,183333333349
1564544;1,5499999999884;0,95000000012806;23,54999999993;2,0500000000466;26,550000000105;28,100000000093
1628341;1,3666666665813;1,5;25,283333333326;1,0166666666628;27,799999999988;29,16666666657
1628342;12,233333333221;0,8833333334187;22,366666666581;0,94999999995343;24,199999999953;36,433333333174
1527516;1,0833333333721;1,6666666666861;22,916666666628;0,89999999996508;25,483333333279;26,566666666651
1628343;8,2999999999884;0,33333333337214;22,483333333454;1,5833333332557;24,400000000081;32,70000000007
1527518;9,2500000001164;0,81666666653473;24,350000000093;3,8333333332557;28,999999999884;38,25
1546390;1,5166666665464;2,3833333334187;25,41666666657;1,2500000000582;29,050000000047;30,566666666593
1560881;1,3333333333139;0,88333333324408;28,86666666664;1,1166666668141;30,866666666698;32,200000000012
1564681;1,4666666667326;3,0333333332674;17,416666666686;1,8500000000931;22,300000000047;23,766666666779
1564545;17,299999999988;0,53333333332557;16,849999999919;6,0499999999884;23,433333333232;40,733333333221
1560734;10,5;2,4166666666861;23,166666666744;9,2166666666744;34,800000000105;45,300000000105
1594253;1,0833333333721;0,49999999988358;17,750000000058;0,78333333326736;19,033333333209;20,116666666581
1593487;1,3333333333139;0,9833333332208;14,383333333419;0,78333333326736;16,149999999907;17,483333333221
1598480;1,8666666666395;0,39999999990687;13,900000000081;0,99999999994179;15,29999999993;17,16666666657
1614525;13,299999999872;0,3833333333605;20,566666666651;2,4499999999534;23,399999999965;36,699999999837
1614519;13,166666666628;1,2000000000698;18,849999999977;1,6666666666861;21,716666666733;34,883333333361
1521982;8,8500000000349;0,39999999990687;Valor Discrepante;0,78333333326736;46,099999999919;54,949999999953
1605106;22,800000000105;0,16666666668607;30,75;0,9833333332208;31,899999999907;54,700000000012
1521981;16,400000000023;2,3666666665231;21,466666666791;1,1666666666279;24,999999999942;41,399999999965
